Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
688,43.0,0.0,0.0,0.0,0.0,34.0,20918.0,0.1,23.703000000000007,0.0,0.0,6041.112240791321,,,,,,,,,1.097688,0.5216268,2.381323,0.6307124,,,,,14.265296,6.5194654,36.10673,5.095913,10.451060658982577,7.527714777430017,23.39442940196914,0.001,2.1102583,0.0,2.1102583,2.1102583,3.5059674461847047e-17,0.999999997865075,6.82696931271026,-3.5014848935692506,12.465499,11.307149,50.48044,-4.1391935,1.2087196,0.4786034,2.3755066,0.76830786,-0.08983827,0.04375368,0.027031785,-0.118344694,13.122271285086361,11.759769459999612,51.054564285749166,-0.044758919063520475,0.2792796,0.0,0.2792796,0.2792796,1.0777205,1.7904155,49.33275,1.6996884e-06,0.95577013,0.16846868,1.2,0.8
689,43.0,0.0,0.0,20.0,1.0,20.0,20938.0,0.1,11.302999999999997,0.0,0.0,6049.534060716629,,,,,,,,,,,,,,,,,,,,,4.175570181416906,4.02354173614687,11.241961276964314,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,43.0,0.0,0.0,41.0,2.0,21.0,20959.0,0.1,12.401999999999997,0.0,0.0,6052.106953859329,,,,,,,,,,,,,,,,,,,,,4.694955179673061,4.372101463865831,12.328049712602358,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,43.0,0.0,0.0,70.0,3.0,29.0,20988.0,0.1,15.901999999999996,0.0,0.0,6055.073269367218,,,,,,,,,,,,,,,,,,,,,5.86067993997855,5.098106719960842,15.763551621431864,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,43.0,0.0,0.0,108.0,4.0,38.0,21026.0,0.1,24.903000000000006,0.0,0.0,6059.420454740524,,,,,,,,,,,,,,,,,,,,,11.48244894070376,7.723242477292029,24.515673772123733,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,43.0,0.0,0.0,131.0,5.0,23.0,21049.0,0.1,11.002999999999997,0.0,0.0,6061.980943202972,,,,,,,,,,,,,,,,,,,,,3.724682447064369,3.747556395160567,10.939199764045847,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,43.0,0.0,0.0,158.0,6.0,27.0,21076.0,0.1,14.701999999999996,0.0,0.0,6064.882722616196,,,,,,,,,,,,,,,,,,,,,5.758670273951532,4.646491138621582,14.57565263221511,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,43.0,0.0,0.0,184.0,7.0,26.0,21102.0,0.1,17.703000000000007,0.0,0.0,6067.826451063156,,,,,,,,,,,,,,,,,,,,,7.302054265352671,5.981406983561797,17.548225491859057,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,43.0,0.0,0.0,213.0,8.0,29.0,21131.0,0.1,13.202999999999996,0.0,0.0,6071.243911027908,,,,,,,,,,,,,,,,,,,,,4.610155112635228,4.1974277553339565,13.0954833729962,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,43.0,0.0,0.0,236.0,9.0,23.0,21154.0,0.1,10.702999999999996,0.0,0.0,6073.871560335159,,,,,,,,,,,,,,,,,,,,,4.105436731514735,3.37567865313015,10.629823973297782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,43.0,0.0,0.0,307.0,10.0,71.0,21225.0,0.1,45.402,0.0,0.0,6081.159345149994,,,,,,,,,,,,,,,,,,,,,21.15394729785675,13.34493117521824,43.988001757365154,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,43.0,0.0,0.0,368.0,11.0,61.0,21286.0,0.1,45.702,0.0,0.0,6087.609750986099,,,,,,,,,,,,,,,,,,,,,21.940917192349335,13.771979654985056,44.452464527857884,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,43.0,0.0,0.0,419.0,12.0,51.0,21337.0,0.1,39.702999999999996,0.0,0.0,6093.010781049728,,,,,,,,,,,,,,,,,,,,,18.860271722184756,12.394374426142234,38.81872477298979,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,43.0,0.0,0.0,462.0,13.0,43.0,21380.0,0.1,31.303000000000008,0.0,0.0,6097.6503002643585,,,,,,,,,,,,,,,,,,,,,13.361714242532393,9.976106561559366,30.789995488552723,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,43.0,0.0,0.0,497.0,14.0,35.0,21415.0,0.1,27.303000000000008,0.0,0.0,6101.492028713226,,,,,,,,,,,,,,,,,,,,,11.746225600142536,9.128497360843616,26.94574665155147,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,43.0,0.0,0.0,525.0,15.0,28.0,21443.0,0.1,19.203000000000007,0.0,0.0,6104.574262142181,,,,,,,,,,,,,,,,,,,,,8.066825896477244,6.423378089281834,19.01514014003858,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,44.0,0.0,0.0,0.0,0.0,58.0,21501.0,0.1,21.403,0.0,0.0,6205.535328388214,,,,,,,,,0.8656789,0.43428114,1.8918972,0.43994772,,,,,13.597733,4.7160597,26.596321,3.5677023,9.50688865315396,5.513479091694098,20.89336629734546,0.001,2.0794263,0.0,2.0794263,2.0794263,1.2187697011322473e-17,0.9999999976832813,9.387704315592748,-6.103519130186955,12.140515,11.632268,53.326824,-1.3345679,0.96519315,0.3907294,1.8753992,0.5706661,-0.078557774,0.044600084,0.037574366,-0.10992407,12.327248662711428,11.394594256423886,49.860503639277226,-0.06471261682839424,0.28782734,0.0,0.28782734,0.28782734,1.0126462,0.85563207,24.920816,1.1083058e-08,0.97166425,0.17295063,1.2,0.8
705,44.0,0.0,0.0,21.0,1.0,21.0,21522.0,0.1,15.602999999999998,0.0,0.0,6214.367637634277,,,,,,,,,,,,,,,,,,,,,6.885663159840036,5.429135422259377,15.489364312904856,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,44.0,0.0,0.0,68.0,2.0,47.0,21569.0,0.1,24.003000000000004,0.0,0.0,6219.239481925964,,,,,,,,,,,,,,,,,,,,,11.542822114594408,7.270018149812463,23.507478810756766,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,44.0,0.0,0.0,106.0,3.0,38.0,21607.0,0.1,28.803000000000008,0.0,0.0,6223.5180785655975,,,,,,,,,,,,,,,,,,,,,12.39438648397009,9.384863608511536,28.38876244974619,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,44.0,0.0,0.0,139.0,4.0,33.0,21640.0,0.1,22.703000000000007,0.0,0.0,6227.063081264496,,,,,,,,,,,,,,,,,,,,,9.34406910670215,7.383212328622422,22.43950228454564,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,44.0,0.0,0.0,160.0,5.0,21.0,21661.0,0.1,10.002999999999997,0.0,0.0,6229.6382603645325,,,,,,,,,,,,,,,,,,,,,3.3464657810329212,3.4835556917819583,9.952619504988782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,44.0,0.0,0.0,176.0,6.0,16.0,21677.0,0.1,8.702999999999998,0.0,0.0,6231.548776626587,,,,,,,,,,,,,,,,,,,,,3.273665368470912,3.186108772776721,8.667948583322529,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,44.0,0.0,0.0,205.0,7.0,29.0,21706.0,0.1,16.202,0.0,0.0,6234.84899353981,,,,,,,,,,,,,,,,,,,,,6.294070232264522,5.187421969322156,16.051559029764828,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,44.0,0.0,0.0,227.0,8.0,22.0,21728.0,0.1,15.202999999999998,0.0,0.0,6237.579741716385,,,,,,,,,,,,,,,,,,,,,6.297481106618022,5.354632017267688,15.094629580185194,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,44.0,0.0,0.0,260.0,9.0,33.0,21761.0,0.1,21.703000000000007,0.0,0.0,6241.1532554626465,,,,,,,,,,,,,,,,,,,,,9.056993867327185,6.9554796084048975,21.446991738864195,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,44.0,0.0,0.0,283.0,10.0,23.0,21784.0,0.1,15.702999999999998,0.0,0.0,6243.830107450485,,,,,,,,,,,,,,,,,,,,,6.505998706732183,5.434069451633127,15.584515476182048,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,44.0,0.0,0.0,301.0,11.0,18.0,21802.0,0.1,11.702999999999998,0.0,0.0,6246.007852077484,,,,,,,,,,,,,,,,,,,,,4.7837183928064295,4.236949419143819,11.64016175227228,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,44.0,0.0,0.0,331.0,12.0,30.0,21832.0,0.1,14.800999999999997,0.0,0.0,6249.232936143875,,,,,,,,,,,,,,,,,,,,,5.21177719038645,4.759458093241089,14.673979970248935,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,44.0,0.0,0.0,380.0,13.0,49.0,21881.0,0.1,36.9,0.0,0.0,6254.514919281006,,,,,,,,,,,,,,,,,,,,,19.3484200893037,10.632673072352876,36.02393927022529,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,44.0,0.0,0.0,453.0,14.0,73.0,21954.0,0.1,64.60300000000001,0.0,0.0,6262.26198720932,,,,,,,,,,,,,,,,,,,,,29.762181467607363,19.60975553977865,62.555409015486624,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,44.0,0.0,0.0,518.0,15.0,65.0,22019.0,0.1,55.702,0.0,0.0,6268.969451904297,,,,,,,,,,,,,,,,,,,,,25.620153226326323,16.800103456704903,54.14492574685677,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,44.0,0.0,0.0,571.0,16.0,53.0,22072.0,0.1,43.403,0.0,0.0,6274.446542739868,,,,,,,,,,,,,,,,,,,,,19.286516092232382,13.862649382380406,42.46570358858527,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,45.0,0.0,0.0,46.0,1.0,46.0,22118.0,0.1,35.202999999999996,0.0,0.0,6376.949722528458,,,,,,,,,,,,,,,,,,,,,15.95211040804916,10.9460876606456,34.53824487273032,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,45.0,0.0,0.0,81.0,2.0,35.0,22153.0,0.1,27.202000000000005,0.0,0.0,6380.697605609894,,,,,,,,,,,,,,,,,,,,,12.56163831363682,8.686167786453087,26.81594773855209,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,45.0,0.0,0.0,110.0,3.0,29.0,22182.0,0.1,17.702000000000005,0.0,0.0,6383.88455080986,,,,,,,,,,,,,,,,,,,,,7.249995454759383,5.589320976467848,17.52678617738056,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,45.0,0.0,0.0,135.0,4.0,25.0,22207.0,0.1,9.304999999999996,0.0,0.0,6386.8323566913605,,,,,,,,,,,,,,,,,,,,,3.5310358437065563,2.6544588960617377,9.2351852392005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,45.0,0.0,0.0,155.0,5.0,20.0,22227.0,0.1,14.701999999999998,0.0,0.0,6389.3588144779205,,,,,,,,,,,,,,,,,,,,,6.494599244497759,5.132575682411743,14.60129600582569,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,45.0,0.0,0.0,201.0,6.0,46.0,22273.0,0.1,26.304000000000006,0.0,0.0,6394.245578289032,,,,,,,,,,,,,,,,,,,,,12.745704439369243,8.21323708961385,25.769210247072913,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,45.0,0.0,0.0,237.0,7.0,36.0,22309.0,0.1,21.50300000000001,0.0,0.0,6398.044522047043,,,,,,,,,,,,,,,,,,,,,8.345094534114438,6.99824326173315,21.245045442611666,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,45.0,0.0,0.0,269.0,8.0,32.0,22341.0,0.1,22.203000000000007,0.0,0.0,6401.452680587769,,,,,,,,,,,,,,,,,,,,,9.506074710157762,7.207294854552699,21.942669004615183,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,45.0,0.0,0.0,296.0,9.0,27.0,22368.0,0.1,13.401999999999997,0.0,0.0,6404.539977788925,,,,,,,,,,,,,,,,,,,,,5.0760284594738705,4.283551376902949,13.291516974025287,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,45.0,0.0,0.0,315.0,10.0,19.0,22387.0,0.1,8.902999999999997,0.0,0.0,6406.851802587509,,,,,,,,,,,,,,,,,,,,,3.0338789629497733,3.1272522223850143,8.863073583797968,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,45.0,0.0,0.0,345.0,11.0,30.0,22417.0,0.1,18.702000000000005,0.0,0.0,6410.353372097015,,,,,,,,,,,,,,,,,,,,,8.18407110658323,5.896315376523547,18.493446265888014,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,45.0,0.0,0.0,367.0,12.0,22.0,22439.0,0.1,16.202000000000005,0.0,0.0,6412.847024202347,,,,,,,,,,,,,,,,,,,,,7.0720586817760145,5.607815196087278,16.078555741929048,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,45.0,0.0,0.0,398.0,13.0,31.0,22470.0,0.1,25.202000000000005,0.0,0.0,6416.155490875244,,,,,,,,,,,,,,,,,,,,,11.395549286065359,8.324384795476155,24.898510093809502,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,45.0,0.0,0.0,422.0,14.0,24.0,22494.0,0.1,16.702000000000005,0.0,0.0,6418.831511735916,,,,,,,,,,,,,,,,,,,,,7.096474482945278,5.636789832447595,16.564797642897467,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,45.0,0.0,0.0,448.0,15.0,26.0,22520.0,0.1,18.103000000000005,0.0,0.0,6421.725241184235,,,,,,,,,,,,,,,,,,,,,7.636985537833588,6.054758859560647,17.94030103779087,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,46.0,0.0,0.0,0.0,0.0,23.0,22543.0,0.1,12.202999999999998,0.0,0.0,6498.370671987534,,,,,,,,,0.7193661,0.45314002,1.7601649,0.30074996,,,,,9.432632,3.414075,20.275293,2.5966315,4.604561555918024,4.062725792678507,12.121325614116506,0.001,2.0611424,0.0,2.0611424,2.0611424,-1.5085833031000004e-17,0.9999999974460378,7.241436763044217,-4.163593426203991,8.582355,7.1999893,33.919838,-1.0617752,0.80104864,0.4157152,1.7351426,0.4098892,-0.061050363,0.040330064,0.04561997,-0.11034997,9.083518953201695,7.601123925656821,33.63139477595413,-0.05108662161560096,0.30279782,0.0,0.30279782,0.30279782,1.0095751,1.0676119,18.189371,1.3938534e-06,0.9549284,0.16859002,1.2,0.8
737,46.0,0.0,0.0,20.0,1.0,20.0,22563.0,0.1,10.501999999999997,0.0,0.0,6506.486131668091,,,,,,,,,,,,,,,,,,,,,4.398713665125213,3.3050265600383337,10.434885061936306,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,46.0,0.0,0.0,88.0,2.0,68.0,22631.0,0.1,33.61000000000003,0.0,0.0,6513.493814229965,,,,,,,,,,,,,,,,,,,,,14.89195277178522,8.46146229520205,32.662639828535845,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,46.0,0.0,0.0,150.0,3.0,62.0,22693.0,0.1,45.803,0.0,0.0,6520.012610912323,,,,,,,,,,,,,,,,,,,,,20.740062713373526,13.594505117836848,44.60628407363404,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,46.0,0.0,0.0,207.0,4.0,57.0,22750.0,0.1,46.702,0.0,0.0,6526.075301408768,,,,,,,,,,,,,,,,,,,,,20.658445763245616,14.432337147796071,45.615654284409544,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,46.0,0.0,0.0,253.0,5.0,46.0,22796.0,0.1,35.202,0.0,0.0,6530.903474330902,,,,,,,,,,,,,,,,,,,,,16.114877688702727,10.946398416780065,34.529740577734565,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,46.0,0.0,0.0,286.0,6.0,33.0,22829.0,0.1,24.802000000000007,0.0,0.0,6534.441436052322,,,,,,,,,,,,,,,,,,,,,10.799830979000754,8.100685891718351,24.494570223569898,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,46.0,0.0,0.0,312.0,7.0,26.0,22855.0,0.1,16.802000000000007,0.0,0.0,6537.452956438065,,,,,,,,,,,,,,,,,,,,,7.095895785939684,5.4371873750221615,16.650791642058046,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,46.0,0.0,0.0,339.0,8.0,27.0,22882.0,0.1,13.301999999999996,0.0,0.0,6540.65819811821,,,,,,,,,,,,,,,,,,,,,5.731557636136426,3.9477061534128546,13.173581934110606,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,46.0,0.0,0.0,360.0,9.0,21.0,22903.0,0.1,14.702999999999998,0.0,0.0,6543.015029430389,,,,,,,,,,,,,,,,,,,,,6.186322676856689,5.196320255568019,14.602277175860554,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,46.0,0.0,0.0,404.0,10.0,44.0,22947.0,0.1,29.303000000000008,0.0,0.0,6548.004761457443,,,,,,,,,,,,,,,,,,,,,13.881139970001396,9.537712857364282,28.749700492604653,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,46.0,0.0,0.0,446.0,11.0,42.0,22989.0,0.1,28.10200000000001,0.0,0.0,6552.532239675522,,,,,,,,,,,,,,,,,,,,,11.538252171073331,8.869412156320498,27.672711158420604,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,46.0,0.0,0.0,475.0,12.0,29.0,23018.0,0.1,21.103000000000005,0.0,0.0,6555.682876825333,,,,,,,,,,,,,,,,,,,,,9.074985238089386,6.955587132862543,20.881567681891507,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,46.0,0.0,0.0,493.0,13.0,18.0,23036.0,0.1,8.802999999999997,0.0,0.0,6557.838633060455,,,,,,,,,,,,,,,,,,,,,3.1140386150365806,3.117234558926996,8.764467475412694,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,46.0,0.0,0.0,521.0,14.0,28.0,23064.0,0.1,15.903999999999996,0.0,0.0,6560.983134508133,,,,,,,,,,,,,,,,,,,,,5.984085149710965,5.490937849282301,15.76796577940112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,46.0,0.0,0.0,571.0,15.0,50.0,23114.0,0.1,30.500999999999998,0.0,0.0,6566.371483564377,,,,,,,,,,,,,,,,,,,,,15.4824753590972,7.894495651014906,29.78641928419425,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,47.0,0.0,0.0,0.0,0.0,33.0,23147.0,0.1,19.704000000000015,0.0,0.0,6666.0839030742645,,,,,,,,,1.01697,0.62147593,2.4724228,0.43280613,,,,,12.740646,5.169957,38.21655,4.576849,6.90101157347861,6.7920416273829485,19.51527765811378,0.001,2.0442781,0.0,2.0442781,2.0442781,-2.352790515761921e-17,0.9999999980594103,7.337576658930272,-3.869432122090252,12.721507,10.292264,51.167175,-2.2540054,1.073962,0.56548685,2.4379156,0.54410744,-0.036412846,0.060992632,0.07955703,-0.095134616,13.17044198685312,10.639963541987386,44.48766991015328,-0.10181913871498138,2.4011858,0.0,2.4011858,2.4011858,0.9400111,1.7027754,33.63263,0.0,0.92704165,0.16576084,1.2,0.8
753,47.0,0.0,0.0,30.0,1.0,30.0,23177.0,0.1,20.802000000000007,0.0,0.0,6675.143741607666,,,,,,,,,,,,,,,,,,,,,8.442617197144031,7.004683472015025,20.58988065551606,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,47.0,0.0,0.0,51.0,2.0,21.0,23198.0,0.1,11.701999999999998,0.0,0.0,6677.597632408142,,,,,,,,,,,,,,,,,,,,,4.607617568091852,3.9116150515242105,11.628485373331362,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,47.0,0.0,0.0,68.0,3.0,17.0,23215.0,0.1,9.201999999999998,0.0,0.0,6679.74497294426,,,,,,,,,,,,,,,,,,,,,3.600221257189648,3.2108343815296907,9.159105290102694,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,47.0,0.0,0.0,95.0,4.0,27.0,23242.0,0.1,14.901999999999997,0.0,0.0,6682.779806613922,,,,,,,,,,,,,,,,,,,,,5.574014748259679,4.894224658219952,14.781048918585244,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,47.0,0.0,0.0,116.0,5.0,21.0,23263.0,0.1,10.101999999999997,0.0,0.0,6685.2922904491425,,,,,,,,,,,,,,,,,,,,,4.1128435091644535,3.168795200979887,10.035691633883678,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,47.0,0.0,0.0,187.0,6.0,71.0,23334.0,0.1,59.402,0.0,0.0,6692.595952749252,,,,,,,,,,,,,,,,,,,,,27.359268742236086,17.795827581244676,57.574583511741196,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,47.0,0.0,0.0,247.0,7.0,60.0,23394.0,0.1,37.803,0.0,0.0,6698.865635633469,,,,,,,,,,,,,,,,,,,,,16.96270470288873,11.395078731715257,36.85891869630059,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,47.0,0.0,0.0,299.0,8.0,52.0,23446.0,0.1,45.702,0.0,0.0,6704.2071034908295,,,,,,,,,,,,,,,,,,,,,21.108615447658455,14.28367572920388,44.693694692411896,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,47.0,0.0,0.0,346.0,9.0,47.0,23493.0,0.1,31.302000000000007,0.0,0.0,6709.361255645752,,,,,,,,,,,,,,,,,,,,,13.287843416369766,9.617583426644167,30.738918457427022,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,47.0,0.0,0.0,382.0,10.0,36.0,23529.0,0.1,25.803000000000008,0.0,0.0,6713.188414573669,,,,,,,,,,,,,,,,,,,,,10.819982079364884,8.438807094601982,25.464383948656238,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,47.0,0.0,0.0,411.0,11.0,29.0,23558.0,0.1,19.702000000000005,0.0,0.0,6716.4600422382355,,,,,,,,,,,,,,,,,,,,,8.242587356402105,6.370629844986782,19.501949363441856,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,47.0,0.0,0.0,430.0,12.0,19.0,23577.0,0.1,12.202999999999998,0.0,0.0,6718.730788707733,,,,,,,,,,,,,,,,,,,,,4.9085095524369775,4.388690386966952,12.133994172855237,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,47.0,0.0,0.0,451.0,13.0,21.0,23598.0,0.1,14.202999999999998,0.0,0.0,6721.1989595890045,,,,,,,,,,,,,,,,,,,,,5.831669018809117,5.035637205140565,14.108738318503695,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,47.0,0.0,0.0,494.0,14.0,43.0,23641.0,0.1,22.404000000000007,0.0,0.0,6725.64966917038,,,,,,,,,,,,,,,,,,,,,9.968183090413584,7.187956528236832,22.01938487748229,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,47.0,0.0,0.0,535.0,15.0,41.0,23682.0,0.1,27.003000000000004,0.0,0.0,6730.14465045929,,,,,,,,,,,,,,,,,,,,,11.878728927785765,8.205427672358983,26.569083712301676,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,48.0,0.0,0.0,0.0,0.0,29.0,23711.0,0.1,20.802000000000007,0.0,0.0,6823.578122377396,,,,,,,,,0.9413621,0.5001499,2.1318042,0.510954,,,,,13.061549,4.871816,25.807264,3.9855623,9.029368146327853,6.88820326200335,20.5812903231124,0.001,2.026783,0.0,2.026783,2.026783,6.299137728369682e-18,0.9999999979697589,7.802679251923929,-3.531328972611888,13.640413,11.149,46.56183,-1.036226,1.0128543,0.46598056,2.1170242,0.6077237,-0.051136293,0.035574913,0.035178825,-0.0839798,13.675125386562165,12.234944889073573,44.502240423898606,-0.031777395966290256,0.512122,0.0,0.512122,0.512122,1.0234925,1.5846189,36.333393,4.485459e-12,0.9433433,0.1656683,1.2,0.8
769,48.0,0.0,0.0,24.0,1.0,24.0,23735.0,0.1,12.502999999999997,0.0,0.0,6832.55775642395,,,,,,,,,,,,,,,,,,,,,4.676419857270427,4.080814532753509,12.415584677195225,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,48.0,0.0,0.0,46.0,2.0,22.0,23757.0,0.1,13.802999999999997,0.0,0.0,6835.184787988663,,,,,,,,,,,,,,,,,,,,,5.33619568071035,4.896300623897032,13.71301601403643,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,48.0,0.0,0.0,74.0,3.0,28.0,23785.0,0.1,18.702000000000005,0.0,0.0,6838.384816169739,,,,,,,,,,,,,,,,,,,,,7.875953924418489,6.031948391694988,18.518491755134797,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
